timestamp,probability
2023-10-02 00:00:00,0.03314591680020331
2023-10-02 00:10:00,0.03449613638862658
2023-10-02 00:20:00,0.03557332657519104
2023-10-02 00:30:00,0.043283662515924415
2023-10-02 00:40:00,0.04245090458613011
2023-10-02 00:50:00,0.03424201925135288
2023-10-02 01:00:00,0.034694901101729056
2023-10-02 01:10:00,0.036716198822075476
2023-10-02 01:20:00,0.04137486847934071
2023-10-02 01:30:00,0.036215846178376525
2023-10-02 01:40:00,0.034547778473036805
2023-10-02 01:50:00,0.03325445065441679
2023-10-02 02:00:00,0.04068743451340063
2023-10-02 02:10:00,0.03455038393802445
2023-10-02 02:20:00,0.03642899504656392
2023-10-02 02:30:00,0.031229767112922836
2023-10-02 02:40:00,0.042432741920163566
2023-10-02 02:50:00,0.03870092138375934
2023-10-02 03:00:00,0.034301542662080894
2023-10-02 03:10:00,0.03300725048859073
2023-10-02 03:20:00,0.03769048288168505
2023-10-02 03:30:00,0.03903526804479332
2023-10-02 03:40:00,0.02994958685995582
2023-10-02 03:50:00,0.035169881314348686
2023-10-02 04:00:00,0.041209544934918976
2023-10-02 04:10:00,0.0395416011993605
2023-10-02 04:20:00,0.049071112875552096
2023-10-02 04:30:00,0.03539720722696614
2023-10-02 04:40:00,0.04773652020344929
2023-10-02 04:50:00,0.035197311701082507
2023-10-02 05:00:00,0.03904402995180509
2023-10-02 05:10:00,0.034361154299667816
2023-10-02 05:20:00,0.0410896597043658
2023-10-02 05:30:00,0.032629869754045256
2023-10-02 05:40:00,0.036960906628416425
2023-10-02 05:50:00,0.03753527041874011
2023-10-02 06:00:00,0.036069493794672634
2023-10-02 06:10:00,0.037957295028758296
2023-10-02 06:20:00,0.03885770481178973
2023-10-02 06:30:00,0.045930299431795496
2023-10-02 06:40:00,0.033806107989042385
2023-10-02 06:50:00,0.03620576531882666
2023-10-02 07:00:00,0.03823759659050707
2023-10-02 07:10:00,0.04310928478187609
2023-10-02 07:20:00,0.03375641000450248
2023-10-02 07:30:00,0.04869635087119496
2023-10-02 07:40:00,0.03437874430527451
2023-10-02 07:50:00,0.03515974624846643
2023-10-02 08:00:00,0.03171521570571923
2023-10-02 08:10:00,0.0359617020437767
2023-10-02 08:20:00,0.03702545635563301
2023-10-02 08:30:00,0.03429465732544619
2023-10-02 08:40:00,0.03641708066993423
2023-10-02 08:50:00,0.039013871371050446
2023-10-02 09:00:00,0.04135799597612858
2023-10-02 09:10:00,0.03656398411920268
2023-10-02 09:20:00,0.03412524828169973
2023-10-02 09:30:00,0.036745755919261366
2023-10-02 09:40:00,0.03211051875006592
2023-10-02 09:50:00,0.03790745616684735
2023-10-02 10:00:00,0.03899195802987421
2023-10-02 10:10:00,0.032678267884858225
2023-10-02 10:20:00,0.03785053478698684
2023-10-02 10:30:00,0.0417705301112377
2023-10-02 10:40:00,0.031578117808418994
2023-10-02 10:50:00,0.03406819067075192
2023-10-02 11:00:00,0.03227472523433058
2023-10-02 11:10:00,0.04368670138787181
2023-10-02 11:20:00,0.03601782850744041
2023-10-02 11:30:00,0.03178186257057484
2023-10-02 11:40:00,0.03327153905204715
2023-10-02 11:50:00,0.03357806324672906
2023-10-02 12:00:00,0.043842390913952235
2023-10-02 12:10:00,0.04203411959494021
2023-10-02 12:20:00,0.03733184454379317
2023-10-02 12:30:00,0.03157239072536287
2023-10-02 12:40:00,0.035890318221811386
2023-10-02 12:50:00,0.03642308613063752
2023-10-02 13:00:00,0.0380457919063996
2023-10-02 13:10:00,0.03505544129391869
2023-10-02 13:20:00,0.042352511747664204
2023-10-02 13:30:00,0.043629776531517776
2023-10-02 13:40:00,0.040051505637709
2023-10-02 13:50:00,0.04181516345662514
2023-10-02 14:00:00,0.0307537625215682
2023-10-02 14:10:00,0.04525471485461459
2023-10-02 14:20:00,0.035401636081350746
2023-10-02 14:30:00,0.033743384526360894
2023-10-02 14:40:00,0.03884853604455308
2023-10-02 14:50:00,0.039215698183584495
2023-10-02 15:00:00,0.042370007948826956
2023-10-02 15:10:00,0.03374361989174823
2023-10-02 15:20:00,0.03782211319275258
2023-10-02 15:30:00,0.03918019387353175
2023-10-02 15:40:00,0.04171134988582794
2023-10-02 15:50:00,0.04943529804899149
2023-10-02 16:00:00,0.03465045249793576
2023-10-02 16:10:00,0.03730764912067063
2023-10-02 16:20:00,0.03611468565083641
2023-10-02 16:30:00,0.033935693275380034
2023-10-02 16:40:00,0.031050309934906276
2023-10-02 16:50:00,0.0403018738621327
2023-10-02 17:00:00,0.0461968405107921
2023-10-02 17:10:00,0.035271305937193215
2023-10-02 17:20:00,0.03699651490659023
2023-10-02 17:30:00,0.038346589824973375
2023-10-02 17:40:00,0.03686014220266472
2023-10-02 17:50:00,0.04385448120231922
2023-10-02 18:00:00,0.045090856879138816
2023-10-02 18:10:00,0.046192020257558496
2023-10-02 18:20:00,0.04489797594029851
2023-10-02 18:30:00,0.03951300733382372
2023-10-02 18:40:00,0.038549521099098434
2023-10-02 18:50:00,0.050946415607390313
2023-10-02 19:00:00,0.035070386168006326
2023-10-02 19:10:00,0.03308131136032588
2023-10-02 19:20:00,0.0431550969216904
2023-10-02 19:30:00,0.03580908397020698
2023-10-02 19:40:00,0.03319972275520318
2023-10-02 19:50:00,0.034152939750026264
2023-10-02 20:00:00,0.04643580843580928
2023-10-02 20:10:00,0.03920678308036844
2023-10-02 20:20:00,0.04030159036566409
2023-10-02 20:30:00,0.03246753705772731
2023-10-02 20:40:00,0.03444779781603586
2023-10-02 20:50:00,0.030905170407934803
2023-10-02 21:00:00,0.03609450468004711
2023-10-02 21:10:00,0.029949922130616053
2023-10-02 21:20:00,0.038142129583559316
2023-10-02 21:30:00,0.03751867319307708
2023-10-02 21:40:00,0.03800366303848126
2023-10-02 21:50:00,0.05741418669899186
2023-10-02 22:00:00,0.03571279939174426
2023-10-02 22:10:00,0.037134625653974684
2023-10-02 22:20:00,0.03822620426360651
2023-10-02 22:30:00,0.03528967631544784
2023-10-02 22:40:00,0.0421599965601728
2023-10-02 22:50:00,0.041132868060779065
2023-10-02 23:00:00,0.036368976839248085
2023-10-02 23:10:00,0.036100431131398505
2023-10-02 23:20:00,0.043050986836766655
2023-10-02 23:30:00,0.03464230419245494
2023-10-02 23:40:00,0.038703283258165806
2023-10-02 23:50:00,0.03783813884437062
2023-10-03 00:00:00,0.03883151343655405
2023-10-03 00:10:00,0.03649767218529743
2023-10-03 00:20:00,0.03325281646273029
2023-10-03 00:30:00,0.03945614484404378
2023-10-03 00:40:00,0.03514587534386531
2023-10-03 00:50:00,0.055797461264392945
2023-10-03 01:00:00,0.0350649885775586
2023-10-03 01:10:00,0.043067221844418475
2023-10-03 01:20:00,0.046110823752934356
2023-10-03 01:30:00,0.03672161166954236
2023-10-03 01:40:00,0.0398313737402467
2023-10-03 01:50:00,0.03209706217565507
2023-10-03 02:00:00,0.031687068881929674
2023-10-03 02:10:00,0.03111019363110548
2023-10-03 02:20:00,0.029132445641059677
2023-10-03 02:30:00,0.031693472345624425
2023-10-03 02:40:00,0.04380560920062692
2023-10-03 02:50:00,0.03657054577778013
2023-10-03 03:00:00,0.0366625547331778
2023-10-03 03:10:00,0.040826119908468274
2023-10-03 03:20:00,0.033513569503721
2023-10-03 03:30:00,0.032019085696278274
2023-10-03 03:40:00,0.036771299334424565
2023-10-03 03:50:00,0.04165662274605372
2023-10-03 04:00:00,0.0410492440631517
2023-10-03 04:10:00,0.032541081095467564
2023-10-03 04:20:00,0.043996804059173285
2023-10-03 04:30:00,0.032822582900456435
2023-10-03 04:40:00,0.03407720449280867
2023-10-03 04:50:00,0.03419067794733488
2023-10-03 05:00:00,0.03450746546077442
2023-10-03 05:10:00,0.030079874700220298
2023-10-03 05:20:00,0.03467684463138133
2023-10-03 05:30:00,0.04159230090912781
2023-10-03 05:40:00,0.05097638391135296
2023-10-03 05:50:00,0.03620353351397329
2023-10-03 06:00:00,0.058780730096482436
2023-10-03 06:10:00,0.04187741431637182
2023-10-03 06:20:00,0.04031545808886565
2023-10-03 06:30:00,0.040289386312499245
2023-10-03 06:40:00,0.038141826343019186
2023-10-03 06:50:00,0.037943605607640464
2023-10-03 07:00:00,0.03160670105682093
2023-10-03 07:10:00,0.03282258889138995
2023-10-03 07:20:00,0.04691347985189656
2023-10-03 07:30:00,0.04123385772416878
2023-10-03 07:40:00,0.033941601841677195
2023-10-03 07:50:00,0.031923511809689435
2023-10-03 08:00:00,0.03168707843087384
2023-10-03 08:10:00,0.031096938453374186
2023-10-03 08:20:00,0.04060487242762638
2023-10-03 08:30:00,0.04071754320203907
2023-10-03 08:40:00,0.0404813737656544
2023-10-03 08:50:00,0.03653312369117529
2023-10-03 09:00:00,0.03955401672940548
2023-10-03 09:10:00,0.03563804336579977
2023-10-03 09:20:00,0.03391293461738465
2023-10-03 09:30:00,0.04091427580066021
2023-10-03 09:40:00,0.04095257892528673
2023-10-03 09:50:00,0.03901614355123849
2023-10-03 10:00:00,0.035079987243434044
2023-10-03 10:10:00,0.03335127446268149
2023-10-03 10:20:00,0.03969580561112088
2023-10-03 10:30:00,0.03642447475719401
2023-10-03 10:40:00,0.04746804292043486
2023-10-03 10:50:00,0.040303593318396
2023-10-03 11:00:00,0.04140625396705491
2023-10-03 11:10:00,0.03660134420060946
2023-10-03 11:20:00,0.0364469050186213
2023-10-03 11:30:00,0.047663164097869096
2023-10-03 11:40:00,0.04188534083655612
2023-10-03 11:50:00,0.04765927507582668
2023-10-03 12:00:00,0.0429295923867353
2023-10-03 12:10:00,0.04184822526718317
